,0
16993,0
16994,2
16995,2
16996,1
16997,1
16998,1
16999,2
17000,2
17001,1
17002,1
17003,1
17004,1
17005,1
17006,0
17007,0
17008,3
17009,1
17010,1
17011,1
17012,1
17013,1
17014,3
17015,2
17016,3
17017,3
17018,1
17019,0
17020,3
17021,0
17022,1
17023,3
17024,3
17025,1
17026,1
17027,3
17028,0
17029,3
17030,2
17031,3
17032,0
17033,3
17034,3
17035,1
17036,1
17037,3
17038,3
17039,0
17040,1
17041,2
17042,2
17043,2
17044,0
17045,3
17046,1
17047,0
17048,0
17049,1
17050,3
17051,3
17052,0
17053,0
17054,3
17055,1
17056,3
17057,0
17058,0
17059,1
17060,3
17061,3
17062,0
17063,1
17064,3
17065,3
17066,1
17067,1
17068,2
17069,1
17070,2
17071,3
17072,2
17073,1
17074,2
17075,2
17076,3
17077,1
17078,3
17079,3
17080,3
17081,3
17082,3
17083,1
17084,1
17085,1
17086,0
17087,3
17088,1
17089,3
17090,3
17091,1
17092,3
17093,2
17094,3
17095,0
17096,1
17097,1
17098,1
17099,3
17100,3
17101,2
17102,1
17103,1
17104,0
17105,3
17106,1
17107,2
17108,0
17109,1
17110,0
17111,1
17112,3
17113,3
17114,3
17115,3
17116,0
17117,2
17118,1
17119,3
17120,2
17121,0
17122,1
17123,2
17124,1
17125,0
17126,1
17127,1
17128,1
17129,2
17130,2
17131,2
17132,3
17133,1
17134,1
17135,2
17136,1
17137,0
17138,3
17139,1
17140,2
17141,1
17142,1
17143,1
17144,1
17145,2
17146,2
17147,1
17148,0
17149,3
17150,2
17151,2
17152,2
17153,3
17154,0
17155,2
17156,0
17157,1
17158,3
17159,3
17160,2
17161,0
17162,1
17163,2
17164,0
17165,1
17166,2
17167,1
17168,1
17169,1
17170,1
17171,1
17172,0
17173,3
17174,3
17175,0
17176,1
17177,0
17178,2
17179,0
17180,0
17181,3
17182,0
17183,1
17184,2
17185,1
17186,2
17187,0
17188,1
17189,1
17190,1
17191,1
17192,1
17193,2
17194,2
17195,0
17196,1
17197,3
17198,1
17199,0
17200,2
17201,0
17202,1
17203,1
17204,1
17205,2
17206,2
17207,2
17208,3
17209,1
17210,3
17211,1
17212,3
17213,1
17214,2
17215,0
17216,3
17217,0
17218,3
17219,2
17220,0
17221,2
17222,2
17223,1
17224,3
17225,3
17226,2
17227,3
17228,0
17229,2
17230,0
17231,2
17232,1
17233,1
17234,3
17235,1
17236,1
17237,3
17238,1
17239,0
17240,2
17241,3
17242,0
17243,2
17244,3
17245,1
17246,0
17247,3
17248,3
17249,1
17250,1
17251,2
17252,3
17253,0
17254,1
17255,3
17256,2
17257,1
17258,0
17259,0
17260,0
17261,3
17262,0
17263,3
17264,2
17265,1
17266,1
17267,3
17268,3
17269,0
17270,0
17271,0
17272,2
17273,3
17274,2
17275,0
17276,3
17277,3
17278,2
17279,0
17280,0
17281,1
17282,1
17283,2
17284,1
17285,0
17286,1
17287,1
17288,2
17289,0
17290,1
17291,0
17292,2
17293,2
17294,3
17295,1
17296,0
17297,2
17298,1
17299,1
17300,2
17301,0
17302,2
17303,1
17304,3
17305,1
17306,3
17307,2
17308,1
17309,0
17310,1
17311,2
17312,0
17313,0
17314,3
17315,0
17316,3
17317,2
17318,0
17319,1
17320,3
17321,1
17322,3
17323,1
17324,1
17325,1
17326,3
17327,2
17328,3
17329,1
17330,0
17331,0
17332,2
17333,2
17334,1
17335,0
17336,2
17337,0
17338,0
17339,0
17340,2
17341,3
17342,2
17343,1
17344,3
17345,2
17346,3
17347,2
17348,2
17349,2
17350,0
17351,3
17352,0
17353,3
17354,3
17355,0
17356,1
17357,3
17358,2
17359,2
17360,3
17361,0
17362,1
17363,3
17364,1
17365,1
17366,1
17367,3
17368,0
17369,3
17370,3
17371,0
17372,1
17373,2
17374,2
17375,2
17376,1
17377,0
17378,1
17379,1
17380,1
17381,1
17382,1
17383,2
17384,3
17385,1
17386,2
17387,3
17388,3
17389,3
17390,1
17391,1
17392,0
17393,3
17394,0
17395,3
17396,0
17397,0
17398,3
17399,0
17400,0
17401,2
17402,3
17403,3
17404,0
17405,1
17406,1
17407,0
17408,2
17409,1
17410,3
17411,2
17412,3
17413,1
17414,0
17415,1
17416,1
17417,1
17418,0
17419,1
17420,2
17421,3
17422,1
17423,0
17424,1
17425,3
17426,3
17427,0
17428,3
17429,2
17430,1
17431,0
17432,2
17433,1
17434,0
17435,3
17436,0
17437,3
17438,3
17439,3
17440,3
17441,3
17442,0
17443,1
17444,2
17445,2
17446,1
17447,0
17448,1
17449,2
17450,3
17451,3
17452,1
17453,0
17454,2
17455,3
17456,1
17457,1
17458,3
17459,3
17460,2
17461,3
17462,1
17463,1
17464,3
17465,0
17466,3
17467,3
17468,2
17469,2
17470,2
17471,1
17472,2
17473,1
17474,1
17475,0
17476,3
17477,1
17478,2
17479,3
17480,2
17481,3
17482,1
17483,2
17484,2
17485,1
17486,3
17487,0
17488,3
17489,2
17490,3
17491,1
17492,1
17493,1
17494,2
17495,1
17496,0
17497,3
17498,3
17499,0
17500,3
17501,0
17502,0
17503,1
17504,2
17505,1
17506,1
17507,0
17508,0
17509,1
17510,2
17511,1
17512,0
17513,0
17514,3
17515,0
17516,2
17517,3
17518,0
17519,1
17520,1
17521,3
17522,1
17523,0
17524,2
17525,3
17526,3
17527,3
17528,2
17529,0
17530,2
17531,2
17532,3
17533,2
17534,0
17535,2
17536,2
17537,2
17538,1
17539,1
17540,3
17541,3
17542,3
17543,2
17544,2
17545,1
17546,3
17547,2
17548,2
17549,0
17550,1
17551,3
17552,2
17553,0
17554,3
17555,2
17556,1
17557,3
17558,0
17559,3
17560,0
17561,3
17562,3
17563,3
17564,0
17565,0
17566,2
17567,0
17568,3
17569,1
17570,2
17571,3
17572,1
17573,3
17574,1
17575,2
17576,3
17577,2
17578,3
17579,0
17580,2
17581,0
17582,2
17583,0
17584,3
17585,2
17586,3
17587,3
17588,3
17589,1
17590,0
17591,1
17592,3
17593,1
17594,2
17595,0
17596,1
17597,0
17598,2
17599,2
17600,0
17601,3
17602,2
17603,1
17604,0
17605,1
17606,0
17607,3
17608,3
17609,2
17610,2
17611,3
17612,0
17613,1
17614,1
17615,3
17616,2
17617,3
17618,0
17619,1
17620,3
17621,1
17622,0
17623,2
17624,1
17625,1
17626,3
17627,3
17628,2
17629,3
17630,1
17631,1
17632,0
17633,0
17634,2
17635,3
17636,1
17637,2
17638,3
17639,1
17640,2
17641,1
17642,1
17643,1
17644,2
17645,3
17646,0
17647,1
17648,1
17649,3
17650,1
17651,2
17652,1
17653,1
17654,1
17655,1
17656,0
17657,2
17658,3
17659,0
17660,0
17661,2
17662,1
17663,0
17664,0
17665,2
17666,3
17667,0
17668,1
17669,2
17670,3
17671,2
17672,0
17673,1
17674,0
17675,2
17676,0
17677,3
17678,3
17679,1
17680,0
17681,2
17682,1
17683,0
17684,1
17685,0
17686,1
17687,3
17688,2
17689,3
17690,0
17691,0
17692,1
17693,0
17694,0
17695,1
17696,1
17697,2
17698,3
17699,0
17700,0
17701,1
17702,3
17703,3
17704,2
17705,2
17706,3
17707,2
17708,0
17709,1
17710,0
17711,3
17712,0
17713,3
17714,2
17715,3
17716,1
17717,0
17718,3
17719,3
17720,0
17721,2
17722,0
17723,1
17724,0
17725,1
17726,0
17727,3
17728,1
17729,2
17730,0
17731,0
17732,2
17733,3
17734,2
17735,0
17736,3
17737,1
17738,0
17739,1
17740,2
17741,1
17742,3
17743,2
17744,3
17745,0
17746,3
17747,3
17748,0
17749,3
17750,1
17751,0
17752,2
17753,0
17754,3
17755,2
17756,0
17757,3
17758,2
17759,1
17760,0
17761,1
17762,0
17763,3
17764,3
17765,3
17766,2
17767,0
17768,0
17769,1
17770,0
17771,0
17772,2
17773,0
17774,0
17775,1
17776,3
17777,0
17778,3
17779,0
17780,2
17781,2
17782,2
17783,0
17784,2
17785,3
17786,1
17787,3
17788,0
17789,1
17790,3
17791,3
17792,2
17793,0
17794,0
17795,2
17796,2
17797,3
17798,0
17799,1
17800,3
17801,0
17802,3
17803,0
17804,3
17805,3
17806,2
17807,2
17808,3
17809,0
17810,2
17811,0
17812,0
17813,2
17814,2
17815,0
17816,1
17817,1
17818,0
17819,0
17820,0
17821,0
17822,3
17823,2
17824,2
17825,1
17826,0
17827,1
17828,0
17829,1
17830,0
17831,3
17832,2
17833,0
17834,3
17835,3
17836,1
17837,2
17838,3
17839,2
17840,1
17841,0
17842,1
17843,3
17844,3
17845,2
17846,1
17847,3
17848,1
17849,0
17850,2
17851,2
17852,2
17853,3
17854,2
17855,2
17856,3
17857,3
17858,1
17859,1
17860,1
17861,1
17862,0
17863,1
17864,3
17865,1
17866,3
17867,0
17868,1
17869,0
17870,1
17871,3
17872,3
17873,3
17874,2
17875,3
17876,0
17877,1
17878,1
17879,2
17880,3
17881,3
17882,0
17883,1
17884,2
17885,1
17886,3
17887,2
17888,0
17889,3
17890,0
17891,3
17892,3
17893,1
17894,1
17895,0
17896,2
17897,1
17898,0
17899,0
17900,1
17901,1
17902,0
17903,3
17904,1
17905,3
17906,0
17907,3
17908,2
17909,2
17910,2
17911,3
17912,2
17913,0
17914,3
17915,0
17916,0
17917,2
17918,1
17919,3
17920,2
17921,3
17922,0
17923,2
17924,2
17925,0
17926,1
17927,2
17928,2
17929,1
17930,3
17931,3
17932,3
17933,2
17934,3
17935,3
17936,0
17937,0
17938,0
17939,1
17940,0
17941,0
17942,3
17943,3
17944,0
17945,3
17946,2
17947,0
17948,1
17949,2
17950,3
17951,1
17952,2
17953,0
17954,0
17955,2
17956,1
17957,1
17958,0
17959,3
17960,2
17961,0
17962,2
17963,0
17964,1
17965,1
17966,0
17967,3
17968,3
17969,3
17970,0
17971,0
17972,0
17973,0
17974,0
17975,3
17976,3
17977,1
17978,2
17979,3
17980,1
17981,3
17982,1
17983,3
17984,1
17985,3
17986,2
17987,3
17988,0
17989,2
17990,2
17991,1
17992,0
17993,3
